t,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,
436000,0.731674,0.752613, 0.328605,0.26907, 0.742083,0.489504, 0.202449,0.165852, 0.919147,0.549945, 0.685932,0.947149, 0.657331,0.546522, 0.416045,0.783916, 0.498507,0.816392, 0.563361,0.978169, 0.894371,0.124055, 0.850017,0.418169, 0.169992,0.417845, 0.16025,0.417199, 0.417421,0.962716, 0.420148,0.497378, 0.248782,0.556872, 0.885026,0.883614, 0.184669,0.49979, 0.178689,0.719485, 0.19743,0.743162, 0.476606,0.895859, 0.766917,0.480446, 0.977992,0.897182, 0.981678,0.984745, 0.986063,0.216118, 0.321592,0.132888, 0.166606,0.546995, 0.133303,0.45782, 0.547346,0.496869, 1.53791,1.63648, 0.468766,0.846436, 
437000,0.731679,0.752613, 0.328606,0.269072, 0.742093,0.489502, 0.20245,0.165854, 0.919139,0.549945, 0.685938,0.947145, 0.657351,0.546511, 0.416043,0.783915, 0.498507,0.816393, 0.563362,0.978165, 0.894371,0.124058, 0.850003,0.41818, 0.17002,0.417851, 0.160197,0.4172, 0.417423,0.962711, 0.420149,0.497381, 0.248781,0.556878, 0.885018,0.883601, 0.184671,0.499795, 0.178764,0.719578, 0.197423,0.743151, 0.476607,0.895856, 0.766785,0.480497, 0.977962,0.897181, 0.981667,0.98473, 0.986061,0.21612, 0.321593,0.13289, 0.166611,0.546999, 0.133307,0.457824, 0.547351,0.496871, 1.53953,1.63835, 0.468767,0.846441, 
438000,0.731683,0.752614, 0.328608,0.269075, 0.742103,0.489501, 0.202451,0.165855, 0.919131,0.549946, 0.685943,0.947141, 0.65737,0.5465, 0.416041,0.783914, 0.498506,0.816394, 0.563363,0.978162, 0.89437,0.12406, 0.849989,0.418191, 0.170048,0.417858, 0.160145,0.417201, 0.417424,0.962706, 0.420151,0.497383, 0.24878,0.556884, 0.885009,0.883587, 0.184673,0.4998, 0.178841,0.719672, 0.197416,0.74314, 0.476607,0.895854, 0.766652,0.480548, 0.977931,0.89718, 0.981656,0.984716, 0.986059,0.216123, 0.321593,0.132892, 0.166615,0.547003, 0.133311,0.457829, 0.547357,0.496872, 1.54115,1.64022, 0.468768,0.846445, 
439000,0.731687,0.752615, 0.328609,0.269077, 0.742112,0.4895, 0.202452,0.165857, 0.919123,0.549946, 0.685949,0.947137, 0.65739,0.546489, 0.416039,0.783913, 0.498506,0.816395, 0.563364,0.978158, 0.894369,0.124063, 0.849976,0.418203, 0.170075,0.417864, 0.160092,0.417202, 0.417426,0.962701, 0.420152,0.497386, 0.248779,0.55689, 0.885001,0.883574, 0.184676,0.499806, 0.178917,0.719766, 0.19741,0.743129, 0.476607,0.895851, 0.766518,0.480599, 0.9779,0.897179, 0.981645,0.984701, 0.986058,0.216126, 0.321594,0.132894, 0.16662,0.547006, 0.133315,0.457834, 0.547362,0.496874, 1.54277,1.64209, 0.468769,0.846449, 
440000,0.731692,0.752615, 0.32861,0.269079, 0.742122,0.489499, 0.202453,0.165859, 0.919115,0.549946, 0.685954,0.947133, 0.65741,0.546478, 0.416036,0.783912, 0.498505,0.816395, 0.563365,0.978155, 0.894369,0.124066, 0.849962,0.418214, 0.170103,0.417871, 0.16004,0.417203, 0.417427,0.962697, 0.420154,0.497388, 0.248778,0.556896, 0.884992,0.88356, 0.184678,0.499811, 0.178994,0.719861, 0.197403,0.743117, 0.476607,0.895848, 0.766384,0.480651, 0.97787,0.897178, 0.981634,0.984687, 0.986056,0.216128, 0.321595,0.132896, 0.166625,0.54701, 0.133319,0.457839, 0.547368,0.496876, 1.5444,1.64395, 0.46877,0.846454, 
441000,0.731696,0.752616, 0.328611,0.269082, 0.742132,0.489497, 0.202454,0.16586, 0.919107,0.549947, 0.68596,0.947129, 0.657429,0.546467, 0.416034,0.783911, 0.498505,0.816396, 0.563366,0.978151, 0.894368,0.124069, 0.849948,0.418226, 0.170131,0.417877, 0.159987,0.417205, 0.417429,0.962692, 0.420155,0.49739, 0.248778,0.556902, 0.884984,0.883547, 0.18468,0.499816, 0.179072,0.719956, 0.197396,0.743106, 0.476608,0.895845, 0.766248,0.480703, 0.977839,0.897177, 0.981622,0.984672, 0.986054,0.216131, 0.321595,0.132898, 0.16663,0.547014, 0.133323,0.457844, 0.547373,0.496877, 1.54602,1.64582, 0.468771,0.846458, 
442000,0.731701,0.752616, 0.328612,0.269084, 0.742142,0.489496, 0.202455,0.165862, 0.919098,0.549947, 0.685965,0.947125, 0.657449,0.546455, 0.416032,0.78391, 0.498504,0.816397, 0.563367,0.978147, 0.894367,0.124072, 0.849934,0.418237, 0.170158,0.417884, 0.159935,0.417206, 0.41743,0.962687, 0.420156,0.497393, 0.248777,0.556909, 0.884975,0.883533, 0.184683,0.499822, 0.17915,0.720052, 0.197389,0.743095, 0.476608,0.895843, 0.766112,0.480755, 0.977808,0.897176, 0.981611,0.984657, 0.986052,0.216133, 0.321596,0.1329, 0.166635,0.547018, 0.133327,0.457848, 0.547379,0.496879, 1.54764,1.64769, 0.468772,0.846462, 
443000,0.731705,0.752617, 0.328613,0.269087, 0.742152,0.489495, 0.202456,0.165864, 0.91909,0.549948, 0.68597,0.947121, 0.657469,0.546444, 0.41603,0.783909, 0.498504,0.816398, 0.563368,0.978144, 0.894366,0.124074, 0.849921,0.418249, 0.170186,0.41789, 0.159882,0.417207, 0.417432,0.962682, 0.420158,0.497395, 0.248776,0.556915, 0.884967,0.88352, 0.184685,0.499827, 0.179228,0.720148, 0.197382,0.743083, 0.476608,0.89584, 0.765975,0.480807, 0.977777,0.897175, 0.9816,0.984642, 0.98605,0.216136, 0.321597,0.132902, 0.16664,0.547022, 0.133331,0.457853, 0.547385,0.496881, 1.54926,1.64956, 0.468773,0.846467, 
444000,0.73171,0.752617, 0.328614,0.269089, 0.742162,0.489493, 0.202458,0.165866, 0.919082,0.549948, 0.685976,0.947117, 0.657488,0.546433, 0.416028,0.783908, 0.498503,0.816398, 0.563369,0.97814, 0.894366,0.124077, 0.849907,0.41826, 0.170214,0.417897, 0.15983,0.417208, 0.417433,0.962677, 0.420159,0.497398, 0.248775,0.556921, 0.884958,0.883506, 0.184688,0.499832, 0.179307,0.720244, 0.197375,0.743072, 0.476609,0.895837, 0.765837,0.48086, 0.977746,0.897174, 0.981589,0.984628, 0.986049,0.216138, 0.321597,0.132904, 0.166644,0.547026, 0.133335,0.457858, 0.54739,0.496882, 1.55089,1.65142, 0.468774,0.846471, 
445000,0.731714,0.752618, 0.328615,0.269091, 0.742172,0.489492, 0.202459,0.165867, 0.919074,0.549948, 0.685981,0.947113, 0.657508,0.546422, 0.416026,0.783907, 0.498503,0.816399, 0.56337,0.978137, 0.894365,0.12408, 0.849893,0.418272, 0.170241,0.417903, 0.159778,0.417209, 0.417435,0.962673, 0.420161,0.4974, 0.248774,0.556927, 0.88495,0.883493, 0.18469,0.499837, 0.179386,0.720341, 0.197368,0.74306, 0.476609,0.895834, 0.765698,0.480913, 0.977715,0.897172, 0.981578,0.984613, 0.986047,0.216141, 0.321598,0.132906, 0.166649,0.547029, 0.133339,0.457863, 0.547396,0.496884, 1.55251,1.65329, 0.468775,0.846475, 
446000,0.731719,0.752619, 0.328616,0.269094, 0.742182,0.489491, 0.20246,0.165869, 0.919065,0.549949, 0.685987,0.947109, 0.657528,0.54641, 0.416023,0.783906, 0.498502,0.8164, 0.563371,0.978133, 0.894364,0.124083, 0.849879,0.418284, 0.170269,0.41791, 0.159725,0.417211, 0.417436,0.962668, 0.420162,0.497403, 0.248774,0.556933, 0.884941,0.883479, 0.184692,0.499843, 0.179465,0.720439, 0.197361,0.743048, 0.476609,0.895832, 0.765559,0.480967, 0.977683,0.897171, 0.981566,0.984598, 0.986045,0.216144, 0.321599,0.132908, 0.166654,0.547033, 0.133342,0.457868, 0.547402,0.496886, 1.55413,1.65516, 0.468776,0.84648, 
447000,0.731723,0.752619, 0.328617,0.269096, 0.742193,0.489489, 0.202461,0.165871, 0.919057,0.549949, 0.685992,0.947105, 0.657548,0.546399, 0.416021,0.783905, 0.498502,0.816401, 0.563371,0.978129, 0.894363,0.124086, 0.849865,0.418295, 0.170297,0.417916, 0.159673,0.417212, 0.417438,0.962663, 0.420163,0.497405, 0.248773,0.55694, 0.884933,0.883466, 0.184695,0.499848, 0.179545,0.720537, 0.197354,0.743037, 0.476609,0.895829, 0.765418,0.48102, 0.977652,0.89717, 0.981555,0.984583, 0.986043,0.216146, 0.321599,0.13291, 0.166659,0.547037, 0.133346,0.457873, 0.547407,0.496887, 1.55575,1.65703, 0.468777,0.846484, 
448000,0.731728,0.75262, 0.328618,0.269098, 0.742203,0.489488, 0.202462,0.165873, 0.919049,0.54995, 0.685998,0.947101, 0.657568,0.546388, 0.416019,0.783904, 0.498501,0.816402, 0.563372,0.978126, 0.894363,0.124089, 0.849851,0.418307, 0.170324,0.417923, 0.15962,0.417213, 0.417439,0.962658, 0.420165,0.497408, 0.248772,0.556946, 0.884924,0.883452, 0.184697,0.499854, 0.179625,0.720636, 0.197347,0.743025, 0.47661,0.895826, 0.765277,0.481074, 0.977621,0.897169, 0.981544,0.984568, 0.986041,0.216149, 0.3216,0.132912, 0.166664,0.547041, 0.13335,0.457877, 0.547413,0.496889, 1.55738,1.65889, 0.468779,0.846489, 
449000,0.731732,0.75262, 0.328619,0.269101, 0.742213,0.489486, 0.202463,0.165874, 0.91904,0.54995, 0.686004,0.947097, 0.657588,0.546376, 0.416017,0.783903, 0.498501,0.816402, 0.563373,0.978122, 0.894362,0.124091, 0.849837,0.418319, 0.170352,0.417929, 0.159568,0.417214, 0.417441,0.962653, 0.420166,0.49741, 0.248771,0.556952, 0.884916,0.883439, 0.1847,0.499859, 0.179706,0.720735, 0.19734,0.743013, 0.47661,0.895823, 0.765135,0.481129, 0.977589,0.897168, 0.981532,0.984553, 0.986039,0.216151, 0.3216,0.132914, 0.166669,0.547045, 0.133354,0.457882, 0.547419,0.496891, 1.559,1.66076, 0.46878,0.846493, 
450000,0.731737,0.752621, 0.32862,0.269103, 0.742224,0.489485, 0.202464,0.165876, 0.919032,0.54995, 0.686009,0.947093, 0.657608,0.546365, 0.416015,0.783902, 0.4985,0.816403, 0.563374,0.978118, 0.894361,0.124094, 0.849823,0.418331, 0.17038,0.417936, 0.159515,0.417216, 0.417442,0.962648, 0.420168,0.497413, 0.24877,0.556958, 0.884908,0.883426, 0.184702,0.499864, 0.179787,0.720835, 0.197333,0.743001, 0.47661,0.895821, 0.764992,0.481184, 0.977558,0.897167, 0.981521,0.984538, 0.986038,0.216154, 0.321601,0.132916, 0.166674,0.547049, 0.133358,0.457887, 0.547424,0.496892, 1.56062,1.66263, 0.468781,0.846498, 
451000,0.731741,0.752622, 0.328622,0.269106, 0.742234,0.489483, 0.202465,0.165878, 0.919024,0.549951, 0.686015,0.947089, 0.657628,0.546353, 0.416012,0.783901, 0.4985,0.816404, 0.563375,0.978115, 0.894361,0.124097, 0.849809,0.418342, 0.170407,0.417943, 0.159463,0.417217, 0.417444,0.962643, 0.420169,0.497415, 0.24877,0.556965, 0.884899,0.883412, 0.184704,0.49987, 0.179869,0.720935, 0.197325,0.742989, 0.47661,0.895818, 0.764848,0.481239, 0.977526,0.897166, 0.981509,0.984523, 0.986036,0.216157, 0.321602,0.132918, 0.166679,0.547053, 0.133362,0.457892, 0.54743,0.496894, 1.56224,1.6645, 0.468782,0.846502, 
452000,0.731746,0.752622, 0.328623,0.269108, 0.742245,0.489482, 0.202466,0.16588, 0.919015,0.549951, 0.68602,0.947085, 0.657649,0.546342, 0.41601,0.7839, 0.498499,0.816405, 0.563376,0.978111, 0.89436,0.1241, 0.849795,0.418354, 0.170435,0.417949, 0.159411,0.417218, 0.417446,0.962638, 0.420171,0.497418, 0.248769,0.556971, 0.884891,0.883399, 0.184707,0.499875, 0.179951,0.721035, 0.197318,0.742977, 0.476611,0.895815, 0.764703,0.481294, 0.977494,0.897165, 0.981498,0.984508, 0.986034,0.216159, 0.321602,0.13292, 0.166684,0.547057, 0.133366,0.457897, 0.547436,0.496896, 1.56387,1.66636, 0.468783,0.846506, 
453000,0.73175,0.752623, 0.328624,0.26911, 0.742255,0.48948, 0.202468,0.165881, 0.919007,0.549951, 0.686026,0.94708, 0.657669,0.54633, 0.416008,0.783899, 0.498499,0.816405, 0.563377,0.978107, 0.894359,0.124103, 0.84978,0.418366, 0.170463,0.417956, 0.159358,0.417219, 0.417447,0.962634, 0.420172,0.49742, 0.248768,0.556977, 0.884882,0.883385, 0.184709,0.49988, 0.180033,0.721137, 0.197311,0.742965, 0.476611,0.895812, 0.764557,0.48135, 0.977463,0.897164, 0.981487,0.984493, 0.986032,0.216162, 0.321603,0.132923, 0.166689,0.547061, 0.13337,0.457902, 0.547442,0.496897, 1.56549,1.66823, 0.468784,0.846511, 
454000,0.731755,0.752623, 0.328625,0.269113, 0.742266,0.489479, 0.202469,0.165883, 0.918998,0.549952, 0.686032,0.947076, 0.657689,0.546319, 0.416006,0.783898, 0.498498,0.816406, 0.563378,0.978104, 0.894358,0.124106, 0.849766,0.418378, 0.170491,0.417962, 0.159306,0.417221, 0.417449,0.962629, 0.420173,0.497423, 0.248767,0.556983, 0.884874,0.883372, 0.184712,0.499886, 0.180116,0.721239, 0.197303,0.742953, 0.476611,0.895809, 0.764411,0.481406, 0.977431,0.897163, 0.981475,0.984478, 0.98603,0.216165, 0.321604,0.132925, 0.166694,0.547065, 0.133374,0.457907, 0.547447,0.496899, 1.56711,1.6701, 0.468785,0.846515, 
455000,0.731759,0.752624, 0.328626,0.269115, 0.742277,0.489477, 0.20247,0.165885, 0.91899,0.549952, 0.686037,0.947072, 0.657709,0.546307, 0.416003,0.783897, 0.498498,0.816407, 0.563379,0.9781, 0.894358,0.124109, 0.849752,0.41839, 0.170518,0.417969, 0.159253,0.417222, 0.41745,0.962624, 0.420175,0.497425, 0.248766,0.55699, 0.884865,0.883358, 0.184714,0.499891, 0.180199,0.721341, 0.197296,0.742941, 0.476612,0.895807, 0.764263,0.481462, 0.977399,0.897161, 0.981464,0.984463, 0.986028,0.216167, 0.321604,0.132927, 0.166699,0.547069, 0.133379,0.457912, 0.547453,0.496901, 1.56873,1.67197, 0.468786,0.84652, 
456000,0.731764,0.752624, 0.328627,0.269118, 0.742288,0.489476, 0.202471,0.165887, 0.918982,0.549953, 0.686043,0.947068, 0.65773,0.546296, 0.416001,0.783896, 0.498497,0.816408, 0.56338,0.978096, 0.894357,0.124112, 0.849738,0.418401, 0.170546,0.417976, 0.159201,0.417223, 0.417452,0.962619, 0.420176,0.497428, 0.248765,0.556996, 0.884857,0.883345, 0.184717,0.499897, 0.180283,0.721444, 0.197289,0.742929, 0.476612,0.895804, 0.764114,0.481519, 0.977367,0.89716, 0.981452,0.984448, 0.986026,0.21617, 0.321605,0.132929, 0.166704,0.547073, 0.133383,0.457917, 0.547459,0.496903, 1.57036,1.67383, 0.468787,0.846524, 
457000,0.731769,0.752625, 0.328628,0.26912, 0.742299,0.489474, 0.202472,0.165888, 0.918973,0.549953, 0.686048,0.947064, 0.65775,0.546284, 0.415999,0.783895, 0.498497,0.816409, 0.563381,0.978093, 0.894356,0.124114, 0.849724,0.418413, 0.170574,0.417982, 0.159149,0.417225, 0.417453,0.962614, 0.420178,0.49743, 0.248765,0.557002, 0.884849,0.883331, 0.184719,0.499902, 0.180367,0.721548, 0.197281,0.742916, 0.476612,0.895801, 0.763964,0.481576, 0.977335,0.897159, 0.98144,0.984433, 0.986024,0.216173, 0.321606,0.132931, 0.166709,0.547077, 0.133387,0.457922, 0.547465,0.496904, 1.57198,1.6757, 0.468788,0.846529, 
458000,0.731773,0.752626, 0.328629,0.269122, 0.74231,0.489472, 0.202473,0.16589, 0.918965,0.549953, 0.686054,0.94706, 0.657771,0.546272, 0.415997,0.783894, 0.498496,0.816409, 0.563382,0.978089, 0.894355,0.124117, 0.849709,0.418425, 0.170601,0.417989, 0.159096,0.417226, 0.417455,0.962609, 0.420179,0.497433, 0.248764,0.557009, 0.88484,0.883318, 0.184722,0.499908, 0.180452,0.721652, 0.197273,0.742904, 0.476612,0.895798, 0.763814,0.481634, 0.977303,0.897158, 0.981429,0.984417, 0.986023,0.216175, 0.321606,0.132933, 0.166714,0.547081, 0.133391,0.457927, 0.547471,0.496906, 1.5736,1.67757, 0.468789,0.846533, 
459000,0.731778,0.752626, 0.32863,0.269125, 0.742321,0.489471, 0.202474,0.165892, 0.918956,0.549954, 0.68606,0.947056, 0.657791,0.546261, 0.415995,0.783893, 0.498496,0.81641, 0.563383,0.978085, 0.894355,0.12412, 0.849695,0.418437, 0.170629,0.417996, 0.159044,0.417227, 0.417456,0.962604, 0.420181,0.497435, 0.248763,0.557015, 0.884832,0.883304, 0.184724,0.499913, 0.180537,0.721756, 0.197266,0.742892, 0.476613,0.895795, 0.763662,0.481692, 0.977271,0.897157, 0.981417,0.984402, 0.986021,0.216178, 0.321607,0.132935, 0.166719,0.547085, 0.133395,0.457932, 0.547477,0.496908, 1.57522,1.67943, 0.46879,0.846538, 
460000,0.731782,0.752627, 0.328631,0.269127, 0.742332,0.489469, 0.202475,0.165894, 0.918947,0.549954, 0.686066,0.947052, 0.657812,0.546249, 0.415992,0.783892, 0.498495,0.816411, 0.563384,0.978082, 0.894354,0.124123, 0.84968,0.418449, 0.170657,0.418002, 0.158992,0.417229, 0.417458,0.962599, 0.420182,0.497438, 0.248762,0.557022, 0.884824,0.883291, 0.184727,0.499919, 0.180622,0.721862, 0.197258,0.742879, 0.476613,0.895792, 0.763509,0.48175, 0.977239,0.897156, 0.981406,0.984387, 0.986019,0.216181, 0.321608,0.132937, 0.166724,0.547089, 0.133399,0.457937, 0.547482,0.496909, 1.57685,1.6813, 0.468791,0.846543, 
461000,0.731787,0.752627, 0.328633,0.26913, 0.742343,0.489467, 0.202477,0.165896, 0.918939,0.549955, 0.686071,0.947047, 0.657832,0.546237, 0.41599,0.783891, 0.498495,0.816412, 0.563385,0.978078, 0.894353,0.124126, 0.849666,0.418461, 0.170685,0.418009, 0.158939,0.41723, 0.41746,0.962594, 0.420184,0.49744, 0.248761,0.557028, 0.884815,0.883277, 0.184729,0.499924, 0.180708,0.721967, 0.19725,0.742866, 0.476613,0.895789, 0.763356,0.481809, 0.977206,0.897155, 0.981394,0.984371, 0.986017,0.216183, 0.321608,0.132939, 0.166729,0.547093, 0.133403,0.457942, 0.547488,0.496911, 1.57847,1.68317, 0.468792,0.846547, 
462000,0.731792,0.752628, 0.328634,0.269132, 0.742354,0.489466, 0.202478,0.165897, 0.91893,0.549955, 0.686077,0.947043, 0.657853,0.546226, 0.415988,0.78389, 0.498494,0.816412, 0.563386,0.978074, 0.894352,0.124129, 0.849652,0.418473, 0.170712,0.418016, 0.158887,0.417232, 0.417461,0.962589, 0.420185,0.497443, 0.24876,0.557034, 0.884807,0.883264, 0.184732,0.49993, 0.180795,0.722074, 0.197243,0.742854, 0.476614,0.895787, 0.763201,0.481868, 0.977174,0.897154, 0.981382,0.984356, 0.986015,0.216186, 0.321609,0.132941, 0.166734,0.547097, 0.133407,0.457947, 0.547494,0.496913, 1.58009,1.68504, 0.468793,0.846552, 
463000,0.731796,0.752629, 0.328635,0.269135, 0.742366,0.489464, 0.202479,0.165899, 0.918922,0.549955, 0.686083,0.947039, 0.657874,0.546214, 0.415985,0.783889, 0.498494,0.816413, 0.563387,0.97807, 0.894352,0.124132, 0.849637,0.418485, 0.17074,0.418023, 0.158835,0.417233, 0.417463,0.962584, 0.420186,0.497446, 0.24876,0.557041, 0.884799,0.88325, 0.184734,0.499935, 0.180882,0.722181, 0.197235,0.742841, 0.476614,0.895784, 0.763045,0.481927, 0.977142,0.897152, 0.981371,0.984341, 0.986013,0.216189, 0.32161,0.132944, 0.166739,0.547101, 0.133411,0.457952, 0.5475,0.496915, 1.58171,1.6869, 0.468794,0.846556, 
464000,0.731801,0.752629, 0.328636,0.269137, 0.742377,0.489462, 0.20248,0.165901, 0.918913,0.549956, 0.686088,0.947035, 0.657894,0.546202, 0.415983,0.783888, 0.498493,0.816414, 0.563388,0.978067, 0.894351,0.124135, 0.849623,0.418498, 0.170768,0.418029, 0.158782,0.417234, 0.417464,0.962579, 0.420188,0.497448, 0.248759,0.557047, 0.88479,0.883237, 0.184737,0.499941, 0.180969,0.722289, 0.197227,0.742828, 0.476614,0.895781, 0.762888,0.481987, 0.977109,0.897151, 0.981359,0.984325, 0.986011,0.216192, 0.32161,0.132946, 0.166744,0.547105, 0.133415,0.457957, 0.547506,0.496916, 1.58334,1.68877, 0.468795,0.846561, 
465000,0.731806,0.75263, 0.328637,0.26914, 0.742389,0.48946, 0.202481,0.165903, 0.918904,0.549956, 0.686094,0.947031, 0.657915,0.54619, 0.415981,0.783887, 0.498492,0.816415, 0.563389,0.978063, 0.89435,0.124138, 0.849608,0.41851, 0.170795,0.418036, 0.15873,0.417236, 0.417466,0.962574, 0.420189,0.497451, 0.248758,0.557054, 0.884782,0.883223, 0.184739,0.499946, 0.181057,0.722397, 0.197219,0.742815, 0.476614,0.895778, 0.76273,0.482048, 0.977076,0.89715, 0.981347,0.98431, 0.986009,0.216194, 0.321611,0.132948, 0.166749,0.547109, 0.133419,0.457962, 0.547512,0.496918, 1.58496,1.69064, 0.468796,0.846565, 
466000,0.73181,0.75263, 0.328638,0.269142, 0.7424,0.489458, 0.202482,0.165905, 0.918896,0.549957, 0.6861,0.947027, 0.657936,0.546178, 0.415979,0.783886, 0.498492,0.816416, 0.56339,0.978059, 0.894349,0.124141, 0.849594,0.418522, 0.170823,0.418043, 0.158678,0.417237, 0.417467,0.962569, 0.420191,0.497453, 0.248757,0.55706, 0.884774,0.88321, 0.184742,0.499952, 0.181146,0.722506, 0.197211,0.742802, 0.476615,0.895775, 0.76257,0.482108, 0.977044,0.897149, 0.981335,0.984294, 0.986007,0.216197, 0.321612,0.13295, 0.166754,0.547113, 0.133424,0.457967, 0.547518,0.49692, 1.58658,1.69251, 0.468797,0.84657, 
467000,0.731815,0.752631, 0.328639,0.269145, 0.742412,0.489457, 0.202483,0.165906, 0.918887,0.549957, 0.686106,0.947022, 0.657957,0.546166, 0.415976,0.783885, 0.498491,0.816416, 0.563391,0.978055, 0.894349,0.124144, 0.849579,0.418534, 0.170851,0.418049, 0.158625,0.417239, 0.417469,0.962564, 0.420192,0.497456, 0.248756,0.557067, 0.884765,0.883196, 0.184744,0.499958, 0.181235,0.722616, 0.197203,0.742789, 0.476615,0.895772, 0.76241,0.482169, 0.977011,0.897148, 0.981324,0.984279, 0.986005,0.2162, 0.321612,0.132952, 0.166759,0.547117, 0.133428,0.457972, 0.547524,0.496922, 1.5882,1.69437, 0.468798,0.846575, 
468000,0.73182,0.752632, 0.328641,0.269147, 0.742424,0.489455, 0.202485,0.165908, 0.918878,0.549958, 0.686112,0.947018, 0.657978,0.546155, 0.415974,0.783884, 0.498491,0.816417, 0.563392,0.978051, 0.894348,0.124147, 0.849564,0.418546, 0.170879,0.418056, 0.158573,0.41724, 0.417471,0.962558, 0.420194,0.497458, 0.248755,0.557073, 0.884757,0.883183, 0.184747,0.499963, 0.181325,0.722726, 0.197195,0.742776, 0.476615,0.895769, 0.762248,0.482231, 0.976978,0.897146, 0.981312,0.984263, 0.986004,0.216202, 0.321613,0.132954, 0.166764,0.547121, 0.133432,0.457977, 0.54753,0.496923, 1.58983,1.69624, 0.468799,0.846579, 
469000,0.731825,0.752632, 0.328642,0.26915, 0.742436,0.489453, 0.202486,0.16591, 0.91887,0.549958, 0.686117,0.947014, 0.657999,0.546143, 0.415972,0.783883, 0.49849,0.816418, 0.563393,0.978048, 0.894347,0.12415, 0.84955,0.418558, 0.170906,0.418063, 0.158521,0.417242, 0.417472,0.962553, 0.420195,0.497461, 0.248755,0.55708, 0.884749,0.883169, 0.184749,0.499969, 0.181415,0.722837, 0.197187,0.742763, 0.476616,0.895766, 0.762085,0.482293, 0.976945,0.897145, 0.9813,0.984247, 0.986002,0.216205, 0.321614,0.132956, 0.16677,0.547125, 0.133436,0.457983, 0.547536,0.496925, 1.59145,1.69811, 0.4688,0.846584, 
470000,0.731829,0.752633, 0.328643,0.269152, 0.742448,0.489451, 0.202487,0.165912, 0.918861,0.549958, 0.686123,0.94701, 0.65802,0.546131, 0.415969,0.783882, 0.49849,0.816419, 0.563394,0.978044, 0.894346,0.124153, 0.849535,0.418571, 0.170934,0.41807, 0.158468,0.417243, 0.417474,0.962548, 0.420197,0.497464, 0.248754,0.557086, 0.88474,0.883156, 0.184752,0.499974, 0.181505,0.722948, 0.197179,0.74275, 0.476616,0.895763, 0.761921,0.482355, 0.976912,0.897144, 0.981288,0.984232, 0.986,0.216208, 0.321614,0.132959, 0.166775,0.547129, 0.13344,0.457988, 0.547542,0.496927, 1.59307,1.69998, 0.468801,0.846589, 
471000,0.731834,0.752634, 0.328644,0.269155, 0.74246,0.489449, 0.202488,0.165914, 0.918852,0.549959, 0.686129,0.947005, 0.658041,0.546119, 0.415967,0.783881, 0.498489,0.81642, 0.563395,0.97804, 0.894346,0.124156, 0.84952,0.418583, 0.170962,0.418077, 0.158416,0.417245, 0.417475,0.962543, 0.420198,0.497466, 0.248753,0.557093, 0.884732,0.883142, 0.184754,0.49998, 0.181596,0.72306, 0.19717,0.742737, 0.476616,0.895761, 0.761756,0.482418, 0.976879,0.897143, 0.981276,0.984216, 0.985998,0.216211, 0.321615,0.132961, 0.16678,0.547133, 0.133444,0.457993, 0.547548,0.496929, 1.59469,1.70184, 0.468803,0.846593, 
472000,0.731839,0.752634, 0.328645,0.269157, 0.742472,0.489447, 0.202489,0.165916, 0.918843,0.549959, 0.686135,0.947001, 0.658062,0.546107, 0.415965,0.78388, 0.498489,0.81642, 0.563396,0.978036, 0.894345,0.124159, 0.849505,0.418595, 0.17099,0.418083, 0.158364,0.417246, 0.417477,0.962538, 0.4202,0.497469, 0.248752,0.557099, 0.884724,0.883129, 0.184757,0.499986, 0.181688,0.723173, 0.197162,0.742723, 0.476617,0.895758, 0.76159,0.482482, 0.976846,0.897142, 0.981264,0.9842, 0.985996,0.216213, 0.321616,0.132963, 0.166785,0.547137, 0.133449,0.457998, 0.547554,0.496931, 1.59632,1.70371, 0.468804,0.846598, 
